L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
100 0.21 1000000 149 0 -23.6061 0 557.247 0 310524 0 -0.0728997 0 0.107141 0 0.0167935 0 0.000282021 0 
100 0.21 1100000 145 2.82843 -24.8765 0.898301 620.453 44.6931 388957 55459.9 -0.0929727 0.0141938 -0.00734028 0.0809502 0.0222066 0.00382767 0.000522436 0.000169999 
100 0.21 1200000 183.667 31.6275 -25.2322 0.66557 637.991 33.0578 410311 40878.1 -0.028284 0.0536591 0.0326097 0.0630588 0.0224305 0.00255832 0.000522763 0.000113333 
100 0.21 1300000 170.5 26.319 -26.108 0.907996 684.924 47.6102 478187 66297.7 -0.0240433 0.0404115 0.0305382 0.0473281 0.0170028 0.00507704 0.000392202 0.000141455 
100 0.21 1400000 145.4 30.7787 -24.6314 1.50728 618.064 70.9004 407138 82773.8 -0.0310215 0.0329262 0.0182071 0.0394362 0.0144906 0.00464177 0.000317707 0.000131323 
100 0.21 1500000 173.667 36.3827 -22.1889 2.55909 531.643 98.5635 340933 91709.2 0.00189668 0.0406925 0.0133962 0.0331557 0.0167141 0.00436836 0.000393857 0.000129648 
100 0.21 1600000 176.429 31.2899 -20.9705 2.46658 482.349 96.0214 297202 88421.8 0.0170281 0.0375874 0.0143292 0.0284323 0.0160437 0.0037954 0.000358237 0.000115917 
100 0.21 1700000 180 27.5817 -21.8259 2.30183 518.759 90.6592 334863 85012.3 0.00308754 0.0353798 0.0232677 0.0262457 0.0160755 0.0033211 0.000346658 0.000102004 
100 0.21 1800000 171 25.9439 -21.0306 2.17915 485.024 86.6354 302799 81388.9 0.0112922 0.0323861 0.0192765 0.023631 0.0149646 0.00313236 0.000312246 9.63e-05 
100 0.21 1900000 176.4 23.9049 -19.6378 2.7751 441.566 104.01 272774 90884.9 0.00163221 0.0305542 0.0189062 0.0212708 0.0142202 0.00290624 0.000286676 9.00006e-05 
100 0.21 2000000 167.727 23.2518 -19.5125 2.7751 431.736 104.01 258084 90884.9 -0.00241801 0.0280437 0.0186227 0.019339 0.0131176 0.00284352 0.000261012 8.53994e-05 
100 0.21 2100000 182.5 25.5801 -18.0755 2.71699 396.187 96.0653 236579 82630.9 -0.0060803 0.0259448 0.0183212 0.0177298 0.0122223 0.00274387 0.000239731 8.08909e-05 
100 0.21 2200000 182.385 23.6126 -18.6528 2.71699 416.046 96.0653 251318 82630.9 -0.00272395 0.0241651 0.0277117 0.018688 0.0129069 0.00262539 0.000255608 7.62107e-05 
100 0.21 2300000 201.714 28.7697 -18.554 2.37061 407.631 83.0206 239720 70886.2 -0.00602066 0.0226628 0.0195988 0.0190329 0.0126823 0.00243951 0.000244158 7.16221e-05 
100 0.21 2400000 193.133 28.1023 -17.8266 2.37061 384.351 83.0206 223966 70886.2 -0.00376102 0.0212643 0.0232407 0.0181091 0.0122559 0.00231384 0.000230515 6.81342e-05 
100 0.21 2500000 194.875 26.3999 -17.961 2.14717 385.271 75.5944 219922 64731.1 -0.00632135 0.0200888 0.0172424 0.0179432 0.0119456 0.00218994 0.00021943 6.47713e-05 
100 0.21 2600000 194.529 24.8492 -17.4549 2.14717 367.759 75.5944 207437 64731.1 -0.00962292 0.0191765 0.0142562 0.0171344 0.0115384 0.00211917 0.000208007 6.19603e-05 
100 0.21 2700000 190.444 23.8021 -16.957 2.13044 351.334 74.4238 196201 61732.2 0.000464757 0.0205942 0.0176539 0.0165159 0.0128561 0.00235971 0.000265506 8.09124e-05 
100 0.21 2800000 213.842 32.0485 -17.5971 2.13044 377.474 74.4238 223723 61732.2 0.00953575 0.0214151 0.0203086 0.0158586 0.0139953 0.0024954 0.00031418 9.01129e-05 
100 0.21 2900000 237.7 47.3005 -17.5407 2.23391 372.16 77.5198 216213 64077.1 0.00804804 0.0203959 0.0262065 0.0161251 0.0142718 0.00282805 0.000317536 0.000103959 
100 0.21 3000000 237.7 47.3005 -17.5407 2.23391 372.16 96.1093 216213 183027 0.00804804 0.0217053 0.0262065 0.0170832 0.0142718 0.00363035 0.000317536 0.000261095 
100 0.21 3100000 232.455 43.2904 -19.7145 2.75462 495.506 133.647 474923 252379 -0.0126931 0.0242578 0.037681 0.0167255 0.0196362 0.00552451 0.000777184 0.00044416 
100 0.21 3200000 232.455 43.2904 -19.7145 2.75462 495.506 133.647 474923 252379 -0.0126931 0.0242578 0.037681 0.0164005 0.0196362 0.00552451 0.000777184 0.00044416 
