L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
400 0.28 32000000 3045 0 -140.425 0 19719.1 0 3.88841e+08 0 -0.0929894 0 0.0480292 0 0.0109538 0 0.000119986 0 0.10466 0 13.2786 0 14.9217 0 339.691 0 367.892 0 367.892 0 0.783274 0 
400 0.28 33600000 3832 556.493 -127.92 8.8419 16519.9 2262.12 2.83143e+08 7.474e+07 -0.101477 0.00600192 0.0887288 0.028779 0.019899 0.00632517 0.000475985 0.000251729 0.137248 0.0230429 8.97596 3.04246 11.564 2.37427 454.782 81.3812 475.322 75.9645 475.322 75.9645 0.859048 0.0535807 
400 0.28 35200000 3190.33 641.972 -126.401 6.02373 16086 1549.13 2.6596e+08 5.17642e+07 -0.0744745 0.0224079 0.0491634 0.0375728 0.013705 0.0065847 0.000317901 0.000211716 0.103596 0.0314798 11.0755 2.6557 18.4003 5.80188 373.602 85.6556 403.078 77.7439 403.078 77.7439 0.749133 0.0965927 
400 0.28 36800000 2463 792.832 -128.294 4.806 16551.7 1229.84 2.80008e+08 4.06847e+07 -0.0670346 0.0179987 0.0425039 0.0287637 0.0109054 0.00550155 0.000239997 0.000172525 0.0902137 0.0263008 11.0168 1.99243 20.1608 4.6108 295.788 93.1036 326.966 88.0036 326.966 88.0036 0.616178 0.136037 
400 0.28 38400000 2188.6 680.095 -120.306 8.11344 14802.6 1848.06 2.36194e+08 5.09416e+07 -0.0480075 0.0222924 0.0399175 0.023127 0.00905718 0.00470147 0.000192551 0.000144397 0.0803297 0.0228224 10.6392 1.62933 27.5073 7.53542 265.589 79.2295 303.735 73.405 303.735 73.405 0.556872 0.121069 
400 0.28 40000000 1857.33 642.377 -122.246 6.98943 15237.3 1590.35 2.4735e+08 4.36558e+07 -0.0287401 0.0255826 0.0555282 0.0239689 0.0112832 0.00441353 0.000244187 0.000129234 0.0918933 0.0217518 10.1832 1.42014 26.9175 6.30255 231.13 73.1353 268.23 69.2269 268.23 69.2269 0.505259 0.11135 
400 0.28 41600000 1735 562.137 -120.879 6.12328 14874.1 1404 2.35039e+08 3.91168e+07 -0.0159699 0.0249121 0.0583481 0.02071 0.0110062 0.00379171 0.000221775 0.000112698 0.0925747 0.0186551 10.4827 1.24845 28.012 5.49639 219.418 63.6183 257.912 60.1014 257.912 60.1014 0.493236 0.0960897 
400 0.28 43200000 1794.25 494.983 -117.741 6.10913 14161.5 1397.7 2.16177e+08 3.85069e+07 -0.0125873 0.0220266 0.0486666 0.0202582 0.00969139 0.00353836 0.000194083 0.000101957 0.0837641 0.0182858 10.4445 1.09298 27.6953 4.81846 223.193 55.7779 261.333 52.686 261.333 52.686 0.514375 0.0863724 
400 0.28 44800000 1761.44 441.07 -116.599 5.53612 13871.1 1272.22 2.06974e+08 3.53111e+07 -0.00955961 0.0197862 0.0417942 0.0191375 0.00865777 0.00329272 0.000172535 9.28772e-05 0.0766479 0.0175843 9.99807 1.05878 28.4051 4.33503 217.695 49.8506 256.098 47.0913 256.098 47.0913 0.515628 0.0767845 
400 0.28 46400000 1686.6 499.153 -119.868 5.86889 14712.7 1395.9 2.3595e+08 4.20191e+07 -0.0164702 0.0241693 0.0361226 0.0189772 0.00843308 0.00299798 0.000159392 8.45143e-05 0.0769899 0.0158292 10.5063 1.06794 28.3429 4.1827 227.325 55.4038 266.174 51.2865 266.174 51.2865 0.531372 0.0891212 
