L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.3 8000000 473 0 -72.2585 0 5221.28 0 2.72618e+07 0 -0.0349323 0 -0.0397216 0 0.00279807 0 7.82919e-06 0 0.0528968 0 3.62757 0 55.0202 0 2776.37 0 2835.02 0 2835.02 0 0.939149 0 
200 0.3 8400000 554 57.2756 -68.7849 2.45616 4743.43 337.894 2.27285e+07 3.20555e+06 0.0195816 0.0385471 0.0334048 0.0517082 0.00981856 0.00496424 0.000145691 9.74833e-05 0.0913311 0.0271771 4.25482 0.443532 34.0477 14.8298 1430.06 951.988 1468.36 966.374 1468.36 966.374 0.742226 0.139246 
200 0.3 8800000 432.333 106.426 -65.9297 2.84884 4371.08 378.383 1.95359e+07 3.37078e+06 -0.011631 0.0361922 0.0597924 0.0406513 0.0125976 0.00401268 0.000207005 8.20354e-05 0.105802 0.0216303 3.90472 0.411272 28.4411 10.8949 969.896 737.534 1002.24 748.265 1002.24 748.265 0.610207 0.142256 
200 0.3 9200000 334.5 116.403 -70.5347 4.52428 5057.01 658.343 2.73071e+07 7.18923e+06 0.0276544 0.0435237 0.00659991 0.0552416 0.0205921 0.00754923 0.000651998 0.000390256 0.132134 0.0279857 3.6634 0.372588 25.3772 8.59122 732.661 590.073 761.702 598.614 761.702 598.614 0.498336 0.144116 
200 0.3 9600000 340.2 93.262 -76.802 6.67263 6121.17 1087.81 4.33853e+07 1.54883e+07 -0.00257938 0.0440866 0.0257162 0.0473855 0.0216131 0.00610803 0.000653665 0.000312208 0.137767 0.0229486 3.85245 0.342694 26.2886 6.92115 595.792 487.673 625.933 494.048 625.933 494.048 0.440758 0.126272 
200 0.3 10000000 356.333 79.1014 -75.3443 5.71754 5872.9 934.407 3.97297e+07 1.33313e+07 0.00404559 0.0372333 0.017936 0.0401216 0.0183144 0.00591405 0.000545273 0.000278354 0.121919 0.02398 5.69919 1.70985 28.3074 6.0549 1370.99 816.047 1405 821.758 1405 821.758 0.528974 0.132506 
200 0.3 10400000 318.714 76.2235 -72.397 5.60916 5461.57 886.847 3.53342e+07 1.21298e+07 0.0117298 0.0326976 0.0311852 0.0365121 0.0179259 0.00508192 0.000502121 0.000241911 0.122342 0.020558 5.59747 1.46861 27.2655 5.27879 1179.28 721.636 1212.15 726.641 1212.15 726.641 0.474617 0.124227 
200 0.3 10800000 332 67.8436 -71.0151 5.07539 5249.22 801.01 3.26873e+07 1.08986e+07 0.00992992 0.0286599 0.0262104 0.0322852 0.0156954 0.00491188 0.000439357 0.000219663 0.108176 0.0223418 5.18509 1.34168 26.1394 4.73755 1038.3 645.056 1069.62 649.637 1069.62 649.637 0.460743 0.10947 
200 0.3 11200000 302.333 66.476 -73.6867 5.16697 5670.01 815.072 3.81281e+07 1.09619e+07 0.0180196 0.0265927 0.0221853 0.0289478 0.0147232 0.00446128 0.0003959 0.000199509 0.105417 0.0200291 4.82187 1.2408 27.5993 4.4304 929.002 582.569 961.423 586.397 961.423 586.397 0.43623 0.100014 
200 0.3 11600000 298.6 71.7321 -69.311 6.23356 5192.59 862.124 3.43955e+07 1.0482e+07 0.0204688 0.0240459 0.0111172 0.0280893 0.0142147 0.00404403 0.0003656 0.000181844 0.104693 0.0180393 4.81569 1.12191 26.9196 4.03918 842.832 530.647 874.568 534.151 874.568 534.151 0.429319 0.0902507 
200 0.3 12000000 399.182 110.298 -66.938 6.10185 4890.25 835.079 3.15855e+07 9.89854e+06 0.00886735 0.0244992 0.0087732 0.0256334 0.0139857 0.00394677 0.000344799 0.000181599 0.105007 0.0164021 5.63411 1.28046 33.5942 7.34743 967.901 496.926 1007.13 501.771 1007.13 501.771 0.468436 0.0901255 
200 0.3 12400000 398 108.66 -68.1183 5.70638 5030.86 777.236 3.25587e+07 9.12137e+06 0.00339281 0.0230612 0.00022995 0.0248802 0.0138217 0.00337961 0.000328101 0.000155156 0.105392 0.0150397 5.35988 1.20276 33.3504 6.73919 892.525 461.197 931.235 465.661 931.235 465.661 0.454507 0.0836845 
