L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.3 18000000 59 0 -964.171 0 929625 0 8.64203e+11 0 0.421571 0 -0.534892 0 0.463831 0 0.215139 0 0.681051 0 2.91017 0 4.45033 0 6.55987 0 13.9204 0 13.9204 0 0.0519737 0 
300 0.3 18900000 38 14.8492 -986.823 16.0176 974333 31613.1 9.51324e+11 6.16034e+10 0.445849 0.0171671 -0.530226 0.0032989 0.480532 0.0118095 0.23119 0.0113497 0.693099 0.00851935 3.04187 0.0931251 4.39204 0.0412188 6.50951 0.0356113 13.9434 0.0162949 13.9434 0.0162949 0.0473369 0.00327866 
300 0.3 19800000 29.6667 12.0123 -1005.42 18.5619 1.0119e+06 37215.4 1.0281e+12 7.49393e+10 0.456554 0.014401 -0.528694 0.00253007 0.488601 0.0102659 0.239047 0.00992 0.698883 0.00738617 2.96814 0.0864771 4.2509 0.118477 6.56627 0.0520695 13.7853 0.129559 13.7853 0.129559 0.0532033 0.00526505 
300 0.3 20700000 27.5 9.20258 -1024.18 21.3969 1.05078e+06 43734.2 1.11178e+12 9.17156e+10 0.461071 0.0114873 -0.533035 0.00421057 0.497311 0.0107788 0.247783 0.010611 0.705035 0.00768622 2.97417 0.065068 4.17793 0.109034 6.49667 0.0718227 13.6488 0.153044 13.6488 0.153044 0.0521823 0.00404658 
300 0.3 21600000 29 7.48331 -1040.19 22.3196 1.0845e+06 46191.3 1.1868e+12 9.94246e+10 0.464308 0.0096351 -0.535781 0.00416885 0.503194 0.0101016 0.253714 0.0100102 0.70918 0.00717996 2.95538 0.0547012 4.17031 0.0874934 6.50341 0.057774 13.6291 0.123694 13.6291 0.123694 0.0529789 0.00331473 
300 0.3 22500000 31 6.49786 -1044.46 19.0024 1.09306e+06 39278.4 1.20403e+12 8.43343e+10 0.462047 0.00829029 -0.541169 0.00602215 0.506982 0.00910046 0.257527 0.00903887 0.71185 0.0064609 3.02913 0.0813025 4.09362 0.101078 6.53003 0.0539299 13.6528 0.10532 13.6528 0.10532 0.0527086 0.00277327 
300 0.3 23400000 31.5714 5.59467 -1039.85 16.8374 1.08327e+06 34865.5 1.18198e+12 7.51139e+10 0.458943 0.00766492 -0.542769 0.00537011 0.50584 0.00787164 0.256308 0.00782938 0.711071 0.00558474 3.00481 0.0732353 4.15313 0.102675 6.54011 0.0471588 13.6981 0.0995318 13.6981 0.0995318 0.0529007 0.00238373 
300 0.3 24300000 37.75 7.57411 -1044.77 15.434 1.09344e+06 31956.5 1.20378e+12 6.88155e+10 0.459964 0.00677439 -0.54282 0.00469908 0.506764 0.00694164 0.257195 0.00690076 0.711737 0.00492621 3.01176 0.0644098 4.14671 0.090041 6.52218 0.0445417 13.6806 0.0885989 13.6806 0.0885989 0.0522314 0.00217771 
300 0.3 25200000 38.5556 6.77525 -1046.81 13.8534 1.09753e+06 28666.4 1.21197e+12 6.16548e+10 0.465127 0.00774299 -0.540929 0.00454126 0.509673 0.0067524 0.260177 0.00674746 0.71377 0.00477982 3.03729 0.0621064 4.12761 0.0820373 6.5089 0.0415274 13.6738 0.0790197 13.6738 0.0790197 0.0513475 0.00210749 
300 0.3 26100000 39.6 6.1777 -1059.19 19.4127 1.12482e+06 41041.4 1.27858e+12 9.26183e+10 0.467474 0.00812244 -0.541983 0.00428715 0.51299 0.00871813 0.263627 0.00882994 0.716071 0.00612997 3.00185 0.0652253 4.12913 0.0835077 6.48262 0.0449229 13.6136 0.104491 13.6136 0.104491 0.0518461 0.00195483 
300 0.3 27000000 37.1818 6.07096 -1059.2 19.4127 1.12457e+06 41041.4 1.27681e+12 9.26183e+10 0.470782 0.00812244 -0.538456 0.00509349 0.512452 0.00871813 0.263036 0.00882994 0.715709 0.00612997 2.94813 0.078356 4.15003 0.0835077 6.55345 0.0789184 13.6516 0.104491 13.6516 0.104491 0.0553864 0.00381478 
300 0.3 27900000 36.5 5.76749 -1070.69 19.2834 1.15027e+06 41345.3 1.34152e+12 9.62177e+10 0.473881 0.00894562 -0.540257 0.00497738 0.51739 0.00830161 0.268354 0.00853011 0.719076 0.0057984 2.93746 0.0725494 4.12424 0.0697326 6.58178 0.0963234 13.6435 0.0912471 13.6435 0.0912471 0.0568841 0.00476031 
300 0.3 28800000 36.3846 5.76749 -1080.57 19.2834 1.1724e+06 41930.8 1.39737e+12 1.0167e+11 0.477031 0.00894562 -0.541448 0.00473474 0.521736 0.00830161 0.273045 0.00853011 0.722036 0.0057984 2.95956 0.0702553 4.12811 0.0697326 6.52263 0.0963234 13.6103 0.0912471 13.6103 0.0912471 0.0547742 0.00476031 
300 0.3 29700000 37.2857 4.99679 -1091.55 25.4192 1.19747e+06 56262.7 1.46333e+12 1.39715e+11 0.481554 0.0104526 -0.540977 0.00441984 0.52576 0.01052 0.277411 0.0111251 0.72477 0.00724461 2.99713 0.0791275 4.15813 0.067504 6.43229 0.161155 13.5875 0.0938016 13.5875 0.0938016 0.051827 0.00621042 
300 0.3 30600000 35.9333 4.99679 -1100.59 25.4192 1.21804e+06 56262.7 1.51697e+12 1.39715e+11 0.483781 0.0104526 -0.54264 0.00442695 0.529739 0.01052 0.281767 0.0111251 0.727461 0.00724461 2.98428 0.0791275 4.15444 0.067504 6.41077 0.161155 13.5495 0.0938016 13.5495 0.0938016 0.0516445 0.00621042 
300 0.3 31500000 36.25 4.47825 -1111.12 28.8064 1.24256e+06 64828.5 1.58426e+12 1.66556e+11 0.487616 0.0107613 -0.543222 0.00418832 0.534245 0.0121542 0.286794 0.0131069 0.730481 0.00829012 2.98388 0.0703366 4.12417 0.0670662 6.39416 0.145453 13.5022 0.114496 13.5022 0.114496 0.0515931 0.00543852 
300 0.3 32400000 41.3529 6.48711 -1116.41 28.8064 1.25434e+06 64828.5 1.61352e+12 1.66556e+11 0.489825 0.0107613 -0.542556 0.00399449 0.535684 0.0121542 0.288286 0.0131069 0.731481 0.00829012 2.97339 0.0703366 4.10574 0.0670662 6.41342 0.145453 13.4926 0.114496 13.4926 0.114496 0.0526612 0.00543852 
300 0.3 33300000 50.3333 13.8618 -1122.03 27.5959 1.26701e+06 62063.8 1.64596e+12 1.59067e+11 0.492901 0.0107853 -0.54123 0.00398668 0.537383 0.0112016 0.290085 0.0120566 0.732649 0.00764714 2.96014 0.0664081 4.11505 0.0605836 6.44259 0.137118 13.5178 0.102828 13.5178 0.102828 0.0536116 0.00519531 
300 0.3 34200000 49.1053 13.8618 -1132.03 27.5959 1.29092e+06 62063.8 1.71525e+12 1.59067e+11 0.495831 0.0107853 -0.542041 0.0038585 0.541246 0.0112016 0.294451 0.0120566 0.735221 0.00764714 2.94552 0.0664081 4.08854 0.0629294 6.44705 0.137118 13.4811 0.102828 13.4811 0.102828 0.0546557 0.00519531 
300 0.3 35100000 47.3 12.8032 -1136.77 38.8096 1.30163e+06 88320.9 1.74278e+12 2.31551e+11 0.499429 0.0157726 -0.540328 0.00448921 0.543196 0.0153201 0.296563 0.0166293 0.736547 0.010411 2.94389 0.0617237 4.09386 0.060007 6.42404 0.136075 13.4618 0.106709 13.4618 0.106709 0.0540088 0.00482714 
300 0.3 36000000 47.3 12.8032 -1136.77 38.8096 1.30163e+06 88320.9 1.74278e+12 2.31551e+11 0.499429 0.0157726 -0.540328 0.00448921 0.543196 0.0153201 0.296563 0.0166293 0.736547 0.010411 2.94389 0.0617237 4.09386 0.0578175 6.42404 0.136075 13.4618 0.106709 13.4618 0.106709 0.0540088 0.00482714 
300 0.3 36900000 44.7273 11.8949 -1138.93 38.8096 1.30585e+06 88320.9 1.75013e+12 2.31551e+11 0.502107 0.0157726 -0.537033 0.00459548 0.542408 0.0153201 0.295611 0.0166293 0.736042 0.010411 2.95268 0.061253 4.06538 0.0601692 6.4999 0.14244 13.518 0.110815 13.518 0.110815 0.0569588 0.00562229 
300 0.3 37800000 44.7273 11.8949 -1138.93 38.8096 1.30585e+06 88320.9 1.75013e+12 2.31551e+11 0.502107 0.0157726 -0.537033 0.00459172 0.542408 0.0153201 0.295611 0.0166293 0.736042 0.010411 2.95268 0.061253 4.06538 0.0612717 6.4999 0.157049 13.518 0.129636 13.518 0.129636 0.0569588 0.00580045 
300 0.3 38700000 48.9167 11.618 -1133.2 32.5055 1.29247e+06 74074.3 1.71364e+12 1.94783e+11 0.5027 0.0134787 -0.532379 0.00816444 0.538163 0.0135682 0.291137 0.0147164 0.733115 0.0092243 2.9707 0.0651276 4.08572 0.0587295 6.60115 0.197479 13.6576 0.199477 13.6576 0.199477 0.0586098 0.00581575 
300 0.3 39600000 48.9167 11.618 -1133.2 32.5055 1.29247e+06 74074.3 1.71364e+12 1.94783e+11 0.5027 0.0134787 -0.532379 0.00816444 0.538163 0.0135682 0.291137 0.0147164 0.733115 0.0092243 2.9707 0.0625728 4.08572 0.0616897 6.60115 0.197479 13.6576 0.199477 13.6576 0.199477 0.0586098 0.00581575 
300 0.3 40500000 49.3846 10.7338 -1135.9 32.5055 1.29825e+06 74074.3 1.72678e+12 1.94783e+11 0.499574 0.0134787 -0.533814 0.00816444 0.536611 0.0135682 0.289477 0.0147164 0.732051 0.0092243 2.9712 0.0602409 4.13283 0.0698382 6.55345 0.197479 13.6575 0.199477 13.6575 0.199477 0.0569251 0.00581575 
