L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
200 0.2 8000000 401 0 -64.4348 0 4151.85 0 1.72378e+07 0 -0.0344997 0 -0.108503 0 0.012963 0 0.00016804 0 0.113855 0 7.98183 0 12.9217 0 61.1731 0 82.0766 0 82.0767 0 0.38461 0 
200 0.2 8400000 239 114.551 -54.792 6.81849 3095.15 747.198 1.06965e+07 4.62537e+06 -0.0111072 0.016541 -0.0865406 0.0155295 0.00864218 0.00305531 9.33571e-05 5.28091e-05 0.089796 0.0170125 6.4146 1.1082 20.1964 5.144 64.2136 2.14994 90.8246 6.18573 90.8246 6.18573 0.343321 0.0291957 
200 0.2 8800000 341 112.996 -52.6632 4.86664 2844.47 538.543 8.96109e+06 3.39358e+06 0.00977495 0.0203054 -0.0252823 0.0510774 0.00979838 0.00224501 0.000111128 3.80791e-05 0.096547 0.0126102 5.87945 0.858343 17.0923 4.26427 53.1886 9.1152 76.1604 12.6635 76.1604 12.6635 0.315541 0.029888 
200 0.2 9200000 442.5 122.101 -40.3896 11.2385 2136.54 734.179 6.72086e+06 3.2003e+06 0.0253906 0.0203669 -0.0266007 0.0383251 0.00888678 0.00185965 9.2808e-05 3.26705e-05 0.0920189 0.0102384 6.38481 0.778438 15.0593 3.65081 53.1895 6.8364 74.6337 9.58924 74.6337 9.58924 0.338768 0.0301179 
200 0.2 9600000 407 102.712 -39.4973 9.02617 1967.4 606.513 5.70994e+06 2.71522e+06 0.013731 0.0193452 -0.030236 0.030832 0.007727 0.00181366 7.61534e-05 3.00834e-05 0.0847289 0.0104692 6.00683 0.708598 13.8177 3.12466 50.7911 5.87479 70.6156 8.47147 70.6156 8.47147 0.352102 0.0268844 
200 0.2 10000000 466 101.129 -38.5798 7.5683 1832.07 520.305 4.9808e+06 2.35855e+06 0.0116673 0.0162307 -0.0468105 0.0298174 0.00924242 0.00204891 0.00011061 4.0223e-05 0.0922224 0.0110864 5.49824 0.751159 13.399 2.63178 57.4925 7.83526 76.3898 8.81031 76.3898 8.81031 0.400013 0.0491407 
200 0.2 10400000 407.857 102.036 -39.0714 6.50306 1822.6 446.062 4.71468e+06 2.03657e+06 0.0258521 0.0191313 -0.0268436 0.0315424 0.0109154 0.00234165 0.000157529 5.54576e-05 0.0997267 0.0117716 5.3071 0.667728 12.531 2.39468 52.6917 8.05351 70.5298 9.29847 70.5298 9.29847 0.381322 0.0455367 
200 0.2 10800000 628.25 224.661 -36.9715 6.01968 1656.78 419.996 4.15611e+06 1.85702e+06 0.0200462 0.0175988 -0.0219101 0.0279827 0.00962392 0.00237857 0.000137881 5.18896e-05 0.0902804 0.013571 5.32307 0.584453 14.1381 2.57882 175.074 114.695 194.535 116.281 194.535 116.281 0.448048 0.0740505 
200 0.2 11200000 630.556 199.711 -35.0581 5.64673 1516.04 396.21 3.71123e+06 1.70314e+06 0.0204397 0.0156478 -0.0271228 0.0253544 0.00914272 0.00216241 0.000125674 4.75382e-05 0.088333 0.012202 5.32332 0.519514 16.311 3.07431 711.216 515.659 732.851 517.947 732.851 517.947 0.506813 0.0860361 
200 0.2 11600000 589.4 183.931 -33.9243 5.19464 1420.7 393.826 3.37176e+06 1.67624e+06 0.0136273 0.0154951 -0.0212324 0.0261425 0.00855683 0.00202399 0.000114185 4.41509e-05 0.0852301 0.0113695 5.76638 0.628719 18.1638 3.99995 1097.8 829.327 1121.73 833.347 1121.73 833.347 0.55326 0.104236 
