L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.2725 36000000 921 0 -84.4008 0 7123.5 0 5.07443e+07 0 -0.0697506 0 -0.143038 0 0.0253249 0 0.000641351 0 0.159138 0 17.2469 0 59.5885 0 12416.7 0 12493.5 0 12493.5 0 0.981644 0 
300 0.2725 37800000 645 195.161 -82.5923 1.27884 6824.76 211.245 4.66665e+07 2.88339e+06 -0.0166941 0.0375166 -0.101583 0.0293127 0.0151313 0.00720796 0.000332866 0.000218132 0.114703 0.03142 11.4577 4.09362 43.5127 11.3673 6228.91 4375.4 6283.88 4390.86 6283.88 4390.86 0.577925 0.285472 
300 0.2725 39600000 737 150.235 -79.6909 2.51772 6369.65 397.381 4.10462e+07 4.97531e+06 -0.0294052 0.027079 -0.0604273 0.0388727 0.0112492 0.00575657 0.000225959 0.000169607 0.0961469 0.025852 10.7884 2.78326 45.5219 7.75374 8039.96 3270.34 8096.27 3280.03 8096.27 3280.03 0.713606 0.22021 
300 0.2725 41400000 787.5 120.866 -86.4032 6.11204 7614.94 1118.87 6.29948e+07 1.93709e+07 -0.0124885 0.0250419 -0.0314974 0.0384407 0.00956719 0.00455654 0.000174579 0.000134763 0.0889201 0.0203741 11.3038 2.13463 42.0233 6.5573 7406.08 2513.43 7459.41 2521.09 7459.41 2521.09 0.779244 0.174667 
300 0.2725 43200000 1056.2 259.055 -87.5771 5.0011 7794.81 909.442 6.48944e+07 1.55896e+07 -0.00748003 0.0205282 -0.0137987 0.0345878 0.00833498 0.0038082 0.000141984 0.000111683 0.0828085 0.0171915 10.2829 1.93647 39.0402 5.88537 5966.79 2387.54 6016.11 2394.63 6016.11 2394.63 0.750696 0.142047 
300 0.2725 45000000 1112.33 221.877 -88.8884 4.33607 8013.95 783.827 6.79097e+07 1.32797e+07 -0.0008625 0.0181422 -0.00263285 0.0305724 0.00759054 0.00324545 0.000120814 9.50545e-05 0.0793731 0.0146655 10.277 1.61373 39.8243 4.95643 6688.75 2095.93 6738.85 2101.77 6738.85 2101.77 0.789651 0.123599 
300 0.2725 46800000 1026.71 206.039 -88.9026 3.71666 8000.37 671.969 6.71667e+07 1.14034e+07 0.00777421 0.0174858 -0.00384783 0.0262291 0.00703126 0.00282959 0.000105485 8.27021e-05 0.076695 0.0128126 9.82142 1.44608 37.3105 4.8441 6671.78 1796.58 6718.92 1801.61 6718.92 1801.61 0.817804 0.109101 
300 0.2725 48600000 960.5 190.627 -90.9587 3.77823 8387.68 690.633 7.4169e+07 1.19358e+07 0.00585767 0.0154047 -0.00521728 0.0229862 0.00618688 0.00259883 9.23087e-05 7.34064e-05 0.0691857 0.0132298 9.66752 1.27348 35.5263 4.55532 5883.91 1736.19 5929.1 1740.94 5929.1 1740.94 0.812834 0.0955763 
300 0.2725 50400000 959.667 169.448 -88.904 3.87708 8039.2 696.285 6.89921e+07 1.16784e+07 0.000448586 0.0146119 -0.0158338 0.0227521 0.00683142 0.00238866 9.80195e-05 6.54719e-05 0.0736638 0.0124947 9.325 1.17715 43.5919 8.61516 5284.63 1643.46 5337.54 1644.94 5337.54 1644.94 0.781772 0.0898627 
300 0.2725 52200000 886.4 205.929 -90.6796 3.8747 8372.93 702.091 7.50352e+07 1.19725e+07 -0.0124824 0.0180172 -0.016817 0.0265286 0.00787467 0.00257664 0.000118022 6.19048e-05 0.0794367 0.0144547 9.57123 1.08488 41.0032 8.13328 4765.5 1558.95 4816.08 1560.92 4816.08 1560.92 0.744727 0.0881823 
300 0.2725 54000000 870.636 205.929 -93.4723 4.41566 8951.56 843.658 8.79597e+07 1.64414e+07 -0.0162781 0.0180172 -0.0178812 0.0265286 0.00750016 0.00257664 0.000108574 6.01423e-05 0.0777859 0.0144547 9.10014 1.08372 39.4591 7.53903 4343.88 1473.14 4392.44 1475.38 4392.44 1475.38 0.726138 0.0850721 
