L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std Mag1 Mag1_std eig1 eig1_std eig2 eig2_std eig3 eig3_std R_g_2_trace R_g_2_trace_std R_g_2_direct R_g_2_direct_std asphericity asphericity_std
300 0.2675 36000000 141 0 -109.824 0 12061.3 0 1.45474e+08 0 0.0122042 0 0.00584014 0 0.000183049 0 3.3507e-08 0 0.0135296 0 5.32075 0 29.7457 0 69.7324 0 104.799 0 104.799 0 0.288832 0 
300 0.2675 37800000 961 579.828 -91.0837 13.2512 8647.44 2413.94 8.64324e+07 4.17488e+07 -0.00947931 0.0153325 0.0275935 0.0153819 0.00179464 0.00113957 5.81796e-06 4.09023e-06 0.0359462 0.015851 4.69556 0.442076 20.2883 6.68743 150.24 56.9275 175.224 49.798 175.224 49.798 0.557849 0.190224 
300 0.2675 39600000 703 440.225 -101.543 12.2873 10764 2361.42 1.32592e+08 4.68522e+07 -0.00612663 0.0105819 0.0584221 0.0271802 0.00600289 0.00351901 7.3185e-05 5.50725e-05 0.0639911 0.0252193 4.65021 0.297034 22.6176 4.84701 134.914 39.9616 162.182 34.8648 162.182 34.8648 0.519317 0.13066 
300 0.2675 41400000 1112.5 484.54 -91.4324 12.7121 9006.27 2335.34 1.02928e+08 4.35284e+07 -0.0255171 0.0185736 0.0489456 0.0219751 0.00635834 0.00265715 6.86703e-05 4.1489e-05 0.069535 0.0195143 4.96953 0.35511 20.8474 3.94531 145.917 31.4497 171.734 27.4261 171.734 27.4261 0.566039 0.10602 
300 0.2675 43200000 974.2 406.891 -90.1261 10.2366 8646.65 1895.76 9.2734e+07 3.59967e+07 -0.0192719 0.0158742 0.0281517 0.0255924 0.00569872 0.00220607 5.68092e-05 3.48454e-05 0.0666919 0.0158172 5.33551 0.433429 20.4544 3.17576 129.419 29.1678 155.209 26.4549 155.209 26.4549 0.520043 0.0942669 
300 0.2675 45000000 898.667 346.016 -85.3382 9.58501 7833.84 1745.37 7.96469e+07 3.22887e+07 -0.00889202 0.016272 0.00925047 0.0274327 0.00626863 0.00191059 6.11979e-05 2.93129e-05 0.0714914 0.0138901 5.28188 0.364494 19.5708 2.76666 134.579 24.7587 159.432 22.3802 159.432 22.3802 0.54926 0.0829599 
300 0.2675 46800000 837 302.03 -85.6409 8.2205 7807.41 1496.23 7.66266e+07 2.78169e+07 -0.00429062 0.0145835 0.00273537 0.0242751 0.0056396 0.00173812 5.29524e-05 2.62595e-05 0.0674484 0.0124803 5.50564 0.374866 18.7737 2.4836 129.329 21.7713 153.608 19.9263 153.608 19.9263 0.548691 0.0711104 
300 0.2675 48600000 985.75 298.668 -86.9018 7.289 7976.96 1318.77 7.75453e+07 2.4355e+07 0.0128232 0.0204721 0.0053767 0.0213839 0.00720436 0.00211078 8.7546e-05 3.96871e-05 0.0758612 0.0134603 5.29511 0.382589 19.4146 2.25434 139.704 21.3794 164.413 20.1533 164.413 20.1533 0.566204 0.064342 
300 0.2675 50400000 976.111 265.638 -87.3123 6.49066 8002.6 1172.49 7.64142e+07 2.16751e+07 0.0207936 0.0196879 0.0127814 0.0202494 0.0077746 0.00195176 9.47286e-05 3.59215e-05 0.0797733 0.0125203 5.07579 0.398008 19.082 2.02825 136.362 19.2633 160.519 18.2863 160.519 18.2863 0.570212 0.0573176 
300 0.2675 52200000 1047 248.353 -87.2831 5.84166 7959.6 1056.03 7.45072e+07 1.95913e+07 0.0179234 0.0182775 0.0072601 0.0206078 0.00718343 0.00184394 8.56028e-05 3.34685e-05 0.0761121 0.0117914 6.76012 1.63756 20.0549 2.04551 141.937 18.1259 168.752 18.2169 168.752 18.2169 0.5604 0.052419 
300 0.2675 54000000 988.636 232.532 -89.4228 5.68897 8352.44 1030.51 8.14448e+07 1.8999e+07 0.0148068 0.0182775 0.00664393 0.0206078 0.00655475 0.00178026 7.78273e-05 3.13161e-05 0.0706808 0.0119048 7.13371 1.53071 20.2791 1.87181 135.089 17.7244 162.502 17.6003 162.502 17.6003 0.53303 0.054331 
300 0.2675 55800000 977.667 213.413 -90.2587 5.27594 8480.66 952.579 8.28105e+07 1.74647e+07 0.00871767 0.0173958 0.00475394 0.0173249 0.00631282 0.00164826 7.24529e-05 2.9164e-05 0.0698264 0.0109434 7.32671 1.41527 19.8193 1.77141 131.774 16.5545 158.92 16.4941 158.92 16.4941 0.529119 0.049944 
300 0.2675 57600000 1141.92 252.413 -88.7812 5.07276 8216.63 915.163 7.84009e+07 1.66687e+07 0.00941865 0.0173958 -0.00147614 0.0173249 0.00629876 0.00152153 6.97701e-05 2.70437e-05 0.0704778 0.0101312 8.15651 1.53045 28.8492 8.82841 1068.57 900.173 1105.57 909.644 1105.57 909.644 0.562497 0.0561589 
300 0.2675 59400000 1140.14 234.39 -91.3971 5.3425 8753.03 994.645 9.0466e+07 1.93582e+07 0.000465161 0.0167542 -0.00279883 0.0164139 0.00683739 0.00150517 7.84675e-05 2.64736e-05 0.0738467 0.0099429 8.09228 1.42248 27.718 8.26995 999.603 838.513 1035.41 847.371 1035.41 847.371 0.562982 0.0521496 
300 0.2675 61200000 1139.93 218.764 -89.4106 5.34293 8422.45 981.734 8.53947e+07 1.87201e+07 0.00125295 0.0167542 -0.0053225 0.0164139 0.0065018 0.00144175 7.34532e-05 2.51791e-05 0.0717548 0.00949755 7.77234 1.36316 29.9743 8.0205 1412.35 878.342 1450.1 886.56 1450.1 886.56 0.590344 0.055388 
300 0.2675 63000000 1106.88 207.574 -87.5395 5.32656 8117.11 966.694 8.08395e+07 1.80959e+07 0.000379204 0.0146601 -0.00733997 0.0149772 0.00619393 0.00138412 6.90176e-05 2.39929e-05 0.0697512 0.00911284 8.1793 1.33733 31.1002 7.59784 2029.77 1192.85 2069.05 1199.62 2069.05 1199.62 0.614924 0.0605371 
300 0.2675 64800000 1074.53 197.868 -87.1553 5.02707 8025.66 914.145 7.86174e+07 1.71673e+07 0.00243338 0.0146601 -0.00119708 0.0149772 0.00645737 0.00132754 7.16577e-05 2.27264e-05 0.0717251 0.00911142 8.5373 1.3057 31.4289 7.16061 1913.68 1192.85 1953.65 1199.62 1953.65 1199.62 0.585516 0.0608618 
300 0.2675 66600000 1101.33 188.682 -87.0288 4.74938 7980.03 864.497 7.71333e+07 1.62776e+07 0.00466591 0.0136436 -0.00504643 0.0136033 0.00647555 0.00125391 7.0234e-05 2.15084e-05 0.0723164 0.00845242 8.66282 1.23918 30.753 6.79219 1814.5 1079.56 1853.92 1085.45 1853.92 1085.45 0.581561 0.0623301 
300 0.2675 68400000 1199.21 202.553 -87.3844 4.5127 8022.96 820.062 7.71454e+07 1.54209e+07 0.008798 0.0136436 -0.00120059 0.0134875 0.00674239 0.00121598 7.35532e-05 2.06309e-05 0.0741655 0.00845242 8.43207 1.19525 30.297 6.44999 1733.77 1079.56 1772.5 1085.45 1772.5 1085.45 0.591024 0.0623301 
300 0.2675 70200000 1234.1 195.407 -85.4992 4.66423 7745.22 824.75 7.35927e+07 1.50535e+07 0.00734496 0.0139225 -0.00116513 0.0158954 0.00642581 0.00119568 6.9884e-05 1.99229e-05 0.0714707 0.00811711 8.58711 1.21697 32.7298 7.96322 2196.22 1323.38 2237.54 1331.94 2237.54 1331.94 0.610256 0.0623536 
