L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
100 0.4 1000000 29 0 -358.871 0 128788 0 1.65864e+10 0 -0.455709 0 -0.618764 0 0.590539 0 0.348737 0 
100 0.4 1100000 25.9091 3.87402 -355.171 3.62127 126290 2551.19 1.60208e+10 6.3543e+08 -0.441797 0.0112277 -0.645054 0.00857631 0.613169 0.00733844 0.376569 0.00895588 
100 0.4 1200000 29 3.79874 -342.455 6.62181 117677 4459.26 1.40293e+10 1.02061e+09 -0.440354 0.0101798 -0.641006 0.00963164 0.606893 0.00890649 0.36955 0.0103138 
100 0.4 1300000 26.5333 2.9843 -324.514 10.2898 106503 6546.14 1.18106e+10 1.35609e+09 -0.437568 0.00775604 -0.625953 0.0116367 0.586438 0.0121135 0.346396 0.0137576 
100 0.4 1400000 24.35 2.86059 -314.991 12.0374 100504 7631.65 1.05986e+10 1.56997e+09 -0.437806 0.00754519 -0.616426 0.0105505 0.575021 0.0131071 0.333793 0.0147151 
100 0.4 1500000 23.5 2.50693 -313.714 10.0987 99553.7 6418.65 1.03532e+10 1.32735e+09 -0.422572 0.0152022 -0.621319 0.00986156 0.56878 0.0123191 0.326434 0.0139821 
100 0.4 1600000 21.9667 2.86144 -310.904 8.91577 97647.8 5682.37 9.92009e+09 1.18009e+09 -0.405407 0.0151206 -0.634326 0.0104951 0.572709 0.0105613 0.330679 0.0119846 
100 0.4 1700000 23.6765 2.81553 -311.161 7.80188 97721.2 4974.52 9.90014e+09 1.03484e+09 -0.390956 0.0205169 -0.642854 0.0148319 0.573784 0.0105775 0.331766 0.0119946 
100 0.4 1800000 22.825 2.46355 -315.593 8.87102 100566 5668.31 1.04981e+10 1.18159e+09 -0.383389 0.0226161 -0.655283 0.0192403 0.584544 0.0137329 0.344976 0.0161005 
100 0.4 1900000 22.1136 2.30857 -319.372 8.87102 103047 5668.31 1.10431e+10 1.18159e+09 -0.377903 0.0226161 -0.662977 0.0192403 0.590773 0.0137329 0.352469 0.0161005 
100 0.4 2000000 21.1042 2.45505 -322.167 9.52161 104870 6144.55 1.14391e+10 1.30671e+09 -0.378041 0.0194687 -0.667327 0.019441 0.596334 0.0157099 0.35926 0.0187097 
100 0.4 2100000 20.8654 2.45505 -325.367 9.52161 107010 6144.55 1.19278e+10 1.30671e+09 -0.376962 0.0194687 -0.672794 0.019441 0.602668 0.0157099 0.367097 0.0187097 
100 0.4 2200000 21.55 2.12123 -325.328 9.34472 107005 6077.1 1.1936e+10 1.31412e+09 -0.370614 0.0167437 -0.676067 0.0184973 0.602243 0.0163703 0.366779 0.0197728 
100 0.4 2300000 22.5938 2.16954 -321.257 9.82633 104603 6265.28 1.14989e+10 1.31527e+09 -0.361523 0.0203105 -0.671807 0.0166533 0.591244 0.0201466 0.355487 0.0230399 
100 0.4 2400000 22.6912 2.16954 -318.775 9.82633 103035 6265.28 1.11811e+10 1.31527e+09 -0.357413 0.0203105 -0.667902 0.0166533 0.583226 0.0201466 0.346804 0.0230399 
100 0.4 2500000 22.9583 1.95888 -316.499 9.81917 101656 6223.98 1.09181e+10 1.29099e+09 -0.355927 0.0188087 -0.663755 0.0166364 0.576973 0.0223994 0.340087 0.0251045 
