L J MC_steps R2 R2_std E E_std E2 E2_std E4 E4_std Sin1 Sin1_std Cos1 Cos1_std Mag2 Mag2_std Mag4 Mag4_std
400 0.2 16000000 1611 0 -58.6986 0 3445.53 0 1.18717e+07 0 -0.0352495 0 -0.0284018 0 0.00204919 0 4.19917e-06 0 
400 0.2 17600000 939.182 202.869 -64.4351 4.25139 4315.55 503.166 2.10258e+07 3.97927e+06 0.0106289 0.00981845 -0.0210786 0.0182427 0.0038916 0.00114591 2.49806e-05 1.186e-05 
400 0.2 19200000 1160.9 239.798 -64.7575 4.5884 4571.69 642.792 2.83236e+07 8.56363e+06 0.0110541 0.0105454 -0.0109845 0.0119655 0.00504506 0.000684172 3.45447e-05 7.21033e-06 
400 0.2 20800000 1222.07 170.981 -68.1124 3.96282 5020.19 573.288 3.31274e+07 7.55952e+06 0.00269698 0.00935942 -0.00242442 0.0101038 0.00533972 0.000587606 3.79742e-05 6.39767e-06 
400 0.2 22400000 1205.75 141.937 -71.6392 4.33815 5582.3 676.207 4.15154e+07 1.00069e+07 0.000826022 0.00748543 0.00440745 0.0101621 0.00500373 0.000672469 3.69289e-05 7.15469e-06 
400 0.2 24000000 1324.54 144.678 -69.9105 3.91912 5349.84 591.18 3.82054e+07 8.63216e+06 0.00614197 0.00661516 -0.00137452 0.00997863 0.00509961 0.000637018 3.91598e-05 7.42991e-06 
400 0.2 25600000 1272.93 129.101 -71.3015 3.3015 5526.96 492.866 3.98162e+07 7.10884e+06 0.00628453 0.00622486 0.00190386 0.00865691 0.00503907 0.000533641 3.91524e-05 6.61183e-06 
400 0.2 27200000 1240.88 118.067 -69.5316 3.55777 5339.89 488.441 3.79959e+07 6.60545e+06 0.00492043 0.00576831 0.00152018 0.00768487 0.00469827 0.000525371 3.54983e-05 6.22679e-06 
400 0.2 28800000 1208.73 106.272 -69.9722 3.30548 5414.17 459.252 3.96209e+07 6.27377e+06 0.00378809 0.00536084 -0.00102763 0.00643315 0.00458639 0.000456611 3.39395e-05 5.51477e-06 
400 0.2 30400000 1195.73 100.035 -70.1402 3.0146 5405.33 418.938 3.89088e+07 5.74136e+06 0.00435538 0.00505805 -0.00147338 0.00586374 0.00453517 0.00042543 3.40339e-05 5.33891e-06 
400 0.2 32000000 1216.63 92.5557 -70.983 2.8672 5512.82 397.278 3.99362e+07 5.32794e+06 0.00269815 0.00478976 -0.00207299 0.00540566 0.00453951 0.000427398 3.46425e-05 6.51586e-06 
400 0.2 33600000 1190.1 86.0032 -69.6587 2.72488 5336.35 376.512 3.78927e+07 5.01541e+06 0.00196048 0.0045618 -0.00221535 0.00499172 0.00476293 0.000413345 3.97039e-05 6.08474e-06 
400 0.2 35200000 1172.4 79.4047 -70.2294 2.52548 5402.33 351.331 3.84963e+07 4.67452e+06 0.00320482 0.00439949 -0.000422094 0.00450866 0.00473194 0.000402816 4.02261e-05 6.23547e-06 
400 0.2 36800000 1187.3 78.0903 -70.4125 2.37299 5428.83 329.906 3.88595e+07 4.39033e+06 0.00184136 0.00418472 -0.000196281 0.00428065 0.00471694 0.000386528 3.95358e-05 5.94301e-06 
400 0.2 38400000 1175.76 73.9971 -71.1924 2.27548 5549.1 320.681 4.07069e+07 4.37985e+06 0.00142043 0.00399095 -0.00176212 0.0042545 0.00460694 0.00036271 3.81241e-05 5.56049e-06 
400 0.2 40000000 1183.71 72.9573 -71.2054 2.1651 5548.76 304.785 4.06215e+07 4.15441e+06 0.000536301 0.00386348 -0.00298287 0.00418961 0.00477777 0.000406093 4.7373e-05 1.12204e-05 
400 0.2 41600000 1206.78 69.3722 -72.0762 2.12801 5672.13 303.238 4.20328e+07 4.16885e+06 0.000168038 0.00373298 -0.00240193 0.00395458 0.00470808 0.000383383 4.51704e-05 1.05426e-05 
400 0.2 43200000 1206.78 66.173 -72.0762 2.08914 5672.13 297.963 4.20328e+07 4.06452e+06 0.000168038 0.00363708 -0.00240193 0.00385309 0.00470808 0.000373733 4.51704e-05 1.01752e-05 
400 0.2 44800000 1201.39 64.2539 -72.8964 1.98454 5797.91 283.501 4.37506e+07 3.87453e+06 -0.00245421 0.00361953 -0.00336001 0.00374573 0.00482726 0.000364226 4.71583e-05 9.7206e-06 
400 0.2 46400000 1201.39 61.9842 -72.8964 1.9893 5797.91 293.799 4.37506e+07 4.4716e+06 -0.00245421 0.00361953 -0.00336001 0.00383462 0.00482726 0.0003614 4.71583e-05 9.40775e-06 
400 0.2 48000000 1197.68 60.8989 -73.4491 1.92047 5901.18 298.158 4.60668e+07 4.62426e+06 -0.000676239 0.00372911 -0.00599513 0.00422323 0.00500669 0.000378325 4.93856e-05 1.01123e-05 
400 0.2 49600000 1215.08 59.9738 -73.1129 1.90542 5869.23 298.158 4.63922e+07 4.62426e+06 0.00069641 0.00368623 -0.00435116 0.00422323 0.00501458 0.000363303 5.15952e-05 9.65929e-06 
400 0.2 51200000 1215.08 59.432 -73.1129 1.90542 5869.23 298.158 4.63922e+07 4.62426e+06 0.00069641 0.00368623 -0.00435116 0.00422323 0.00501458 0.000353844 5.15952e-05 9.31746e-06 
400 0.2 52800000 1216.51 57.1256 -73.1846 1.84777 5884 278.476 4.67508e+07 4.32075e+06 0.000617115 0.00342379 -0.00346871 0.00430984 0.00498262 0.000344676 5.07701e-05 8.93714e-06 
400 0.2 54400000 1228.24 56.5641 -74.0505 1.77004 6012.48 266.303 4.84045e+07 4.11573e+06 0.00194171 0.00344224 -0.00432047 0.00430984 0.00506416 0.000340613 5.14796e-05 8.64285e-06 
